20090912-1196,20,84,397,175,62,1,0,8,40,27,13,4
20090919-1196,17,75,373,192,55,0,1,7,31,30,13,3
20090926-1196,19,90,443,293,110,4,2,4,41,38,23,4
20091003-1196,21,72,353,131,155,2,0,10,23,35,17,3
20091010-1196,21,90,497,181,176,0,1,5,34,44,24,3
20091017-1196,49,91,678,286,173,2,1,10,30,43,20,7
20091027-1196,38,91,609,222,275,1,0,9,28,47,25,6
20091105-1196,3,80,352,167,110,0,2,8,35,31,14,1
20091115-1196,44,96,720,275,242,2,1,9,29,48,26,8
20091121-1196,37,63,585,250,75,1,0,4,26,24,14,7
20091128-1196,25,90,511,269,172,0,1,10,41,34,23,5
20091205-1196,38,86,560,262,151,3,0,5,34,38,23,6
20100102-1196,17,104,467,209,184,0,1,4,33,55,24,3
20090905-1204,14,74,340,183,40,0,1,9,31,29,14,2
20090912-1204,24,74,454,148,172,1,0,8,28,32,17,4
20090919-1204,17,87,395,106,179,2,1,4,26,48,17,3
20091003-1204,12,81,385,230,50,0,1,8,37,29,16,3
20091010-1204,8,75,404,127,128,0,0,3,32,34,14,1
20091017-1204,6,75,399,75,183,2,1,7,19,44,14,2
20091024-1204,27,73,389,86,153,1,0,4,24,33,12,5
20091031-1204,27,69,593,259,89,1,0,7,26,28,11,4
20091105-1204,6,66,374,82,100,1,1,4,22,31,9,2
20091114-1204,14,78,474,186,178,1,3,4,26,43,20,2
20091120-1204,21,61,413,195,74,1,2,7,25,26,13,3
20091127-1204,21,85,438,148,172,2,0,3,31,43,19,3
20090905-1229,3,88,475,236,122,1,1,11,41,35,22,1
20090919-1229,16,82,487,211,96,0,2,3,38,35,21,3
20090926-1229,25,99,609,347,151,0,1,10,51,33,25,4
20091003-1229,28,76,464,261,113,1,1,12,31,28,22,4
20091017-1229,44,96,600,308,220,0,0,8,40,40,29,7
20091024-1229,51,86,740,372,252,1,1,7,30,41,27,8
20091031-1229,20,105,540,377,101,0,0,7,54,38,28,4
20091107-1229,29,87,612,310,130,0,0,9,40,34,25,4
20091114-1229,35,72,510,242,154,0,0,3,27,34,24,5
20091121-1229,21,90,508,206,142,1,1,17,36,34,17,3
20091128-1229,29,82,553,266,161,1,1,5,30,41,27,5
20091205-1229,28,80,468,220,186,0,0,7,27,40,25,4
20090912-1231,14,79,402,213,1,0,0,8,38,26,13,2
20090919-1231,15,77,375,218,42,0,1,9,40,23,14,2
20090926-1231,31,102,573,224,148,1,2,6,43,42,21,5
20091003-1231,35,92,591,314,77,2,0,11,46,27,21,5
20091010-1231,37,86,602,280,206,1,1,8,22,49,23,7
20091017-1231,33,103,527,265,38,0,0,6,50,36,24,6
20091024-1231,10,75,363,191,32,1,1,10,34,25,11,2
20091031-1231,20,107,495,250,145,1,3,6,43,49,24,4
20091107-1231,21,100,543,178,146,3,1,9,38,44,17,3
20091114-1231,35,65,436,85,173,1,0,4,18,33,15,5
20091121-1231,3,66,363,136,53,0,0,5,26,30,11,1
20091205-1231,21,86,529,246,199,0,0,11,35,38,22,3
20090907-1234,34,84,564,294,110,2,1,5,41,30,21,6
20090912-1234,19,75,508,324,78,0,3,6,35,26,15,3
20090919-1234,54,93,680,199,313,3,0,9,28,49,27,9
20090926-1234,7,76,440,269,19,2,4,7,37,27,17,1
20091003-1234,21,84,459,341,70,0,1,9,42,29,23,4
20091010-1234,44,79,722,359,180,0,2,6,36,30,26,7
20091022-1234,30,85,583,395,43,1,1,16,40,25,20,6
20091031-1234,45,87,761,277,278,2,0,7,40,33,27,7
20091107-1234,24,83,640,264,128,1,1,6,35,36,22,4
20091114-1234,41,76,619,220,217,2,0,6,20,43,23,7
20091121-1234,29,59,620,206,198,0,0,0,27,24,18,4
20091128-1234,10,67,417,186,83,0,0,5,32,24,18,2
20100101-1234,33,84,553,189,226,1,0,7,24,46,24,7
20090905-1235,62,76,784,255,369,1,0,8,27,33,26,9
20090912-1235,56,100,745,372,291,1,3,10,36,46,32,8
20090919-1235,23,72,420,115,208,2,1,4,19,44,20,5
20090926-1235,41,83,593,133,362,2,1,6,16,52,25,7
20091010-1235,13,73,343,134,193,1,0,6,16,48,22,3
20091017-1235,23,84,506,255,136,0,4,3,27,46,24,5
20091024-1235,29,82,511,127,249,3,0,3,22,47,18,6
20091031-1235,41,75,429,164,210,4,0,6,21,40,22,7
20091107-1235,27,74,459,227,148,1,0,9,23,37,15,5
20091114-1235,24,76,541,199,140,2,0,3,25,39,17,4
20091121-1235,62,89,703,361,223,1,0,8,38,36,30,9
20091128-1235,37,76,637,234,311,2,2,12,23,39,22,6
20091205-1235,13,59,508,247,88,0,0,5,35,14,13,3
20100101-1235,51,87,785,482,177,0,0,12,36,34,28,8
20090905-1255,37,75,669,162,335,1,3,6,12,50,21,6
20090910-1255,30,80,613,117,301,2,0,6,15,49,15,6
20090917-1255,17,66,339,133,95,0,0,8,15,39,12,3
20090926-1255,24,93,501,89,317,2,0,7,11,69,24,4
20091003-1255,42,82,582,266,213,1,1,9,14,54,23,6
20091010-1255,49,74,618,131,401,0,3,2,8,57,25,7
20091017-1255,28,82,419,51,309,2,1,6,7,63,19,4
20091024-1255,34,92,485,85,362,0,1,8,8,71,20,6
20091031-1255,56,94,710,193,404,0,1,1,13,69,28,8
20091107-1255,30,86,559,51,412,0,0,7,14,62,24,5
20091114-1255,49,76,705,213,306,1,1,5,11,52,22,7
20091128-1255,24,72,422,135,205,0,1,5,13,51,17,4
20091205-1255,39,94,636,136,333,2,0,5,18,65,28,8
20100105-1255,14,65,284,12,143,1,0,9,9,41,9,2
20090905-1257,10,72,325,162,95,0,2,7,30,30,16,2
20090912-1257,41,68,563,201,107,1,2,13,24,29,16,7
20090919-1257,52,83,700,375,155,0,2,14,26,36,20,9
20090926-1257,20,75,411,242,92,1,1,7,31,31,17,4
20091003-1257,13,72,324,229,45,1,0,7,34,24,11,2
20091010-1257,19,76,481,152,89,1,1,9,40,22,13,3
20091017-1257,34,84,572,226,173,1,0,8,31,37,19,6
20091031-1257,17,68,415,165,121,0,0,9,23,33,16,3
20091107-1257,38,71,517,165,304,0,0,11,18,39,20,6
20091114-1257,31,68,452,173,169,2,0,4,17,38,18,5
20091121-1257,27,87,616,291,196,0,2,5,30,44,22,5
20091128-1257,30,68,484,76,339,1,1,5,14,44,21,6
20091228-1257,44,85,568,158,208,2,0,6,28,40,17,7
20090904-1277,25,69,592,304,111,0,3,2,32,28,17,4
20090912-1277,38,80,744,489,137,3,4,12,37,26,22,6
20090919-1277,33,74,642,477,28,2,0,5,48,15,23,6
20090930-1277,6,68,455,308,-7,0,1,3,45,16,17,2
20091010-1277,17,81,520,283,85,0,1,7,52,18,19,3
20091017-1277,23,78,587,367,77,0,1,4,45,24,26,4
20091024-1277,9,76,544,214,93,0,3,8,47,18,21,1
20091031-1277,21,82,616,374,118,0,0,8,49,20,23,3
20091107-1277,49,89,778,337,360,2,0,7,38,37,28,7
20091114-1277,24,86,550,366,119,2,0,4,49,26,26,4
20091121-1277,17,89,475,299,106,3,2,8,47,30,23,3
20091128-1277,24,73,562,366,62,0,1,3,46,17,21,4
20091205-1277,10,63,364,197,17,0,0,7,34,17,14,2
20090905-1288,55,84,579,447,91,0,1,1,44,27,30,8
20090912-1288,45,96,601,366,146,1,1,4,46,36,32,7
